,source,target,rating,time
7598,27,1127,1,1405569600
7599,27,280,1,1405310400
7600,27,2418,1,1403582400
7601,27,118,1,1402718400
7602,27,104,1,1399694400
7603,27,706,1,1399348800
7604,27,82,1,1392008400
7605,27,825,1,1391403600
7606,27,617,1,1383364800
7607,27,87,1,1382932800
7608,27,702,1,1382155200
7609,27,336,1,1379908800
7610,27,172,1,1366689600
7611,27,585,1,1366430400
7612,27,557,1,1366344000
7613,27,253,1,1366344000
7614,27,1187,1,1366344000
7615,27,886,1,1365393600
7616,27,96,1,1365393600
7617,27,92,1,1365134400
7618,27,67,1,1364788800
7619,27,2336,1,1364011200
7620,27,1055,1,1363924800
7621,27,1362,1,1363147200
7622,27,142,1,1379304000
7623,27,177,1,1362373200
7624,27,641,1,1362114000
7625,27,492,1,1356152400
7626,27,30,1,1350792000
7627,314,28,10,1308974400
7628,1458,28,10,1308024000
7629,254,28,10,1307764800
7630,327,28,10,1307764800
7631,89,28,10,1307764800
7632,1249,28,10,1307678400
7633,195,28,10,1307505600
7634,726,28,10,1307246400
7635,130,28,10,1307505600
7636,37,28,5,1309233600
7637,1455,28,5,1307592000
7638,2602,28,5,1307592000
7639,76,28,5,1307505600
7640,1674,28,5,1307419200
7641,7564,28,4,1307592000
7642,275,28,3,1307678400
7643,406,28,3,1307592000
7644,2028,28,3,1399176000
7645,2022,28,3,1307246400
7646,489,28,2,1343534400
7647,7561,28,2,1307764800
7648,1450,28,2,1307764800
7649,2031,28,2,1307678400
7650,7394,28,2,1307851200
7651,1255,28,2,1307332800
7652,102,28,2,1307505600
7653,955,28,1,1334808000
7654,485,28,1,1327467600
7655,7328,28,1,1309579200
7656,132,28,1,1308888000
7657,671,28,1,1307937600
7658,1267,28,1,1307851200
7659,2064,28,1,1307851200
7660,677,28,1,1307764800
7661,322,28,1,1307764800
7662,1120,28,1,1307764800
7663,2620,28,1,1307764800
7664,401,28,1,1307764800
7665,931,28,1,1307764800
7666,857,28,1,1307764800
7667,670,28,1,1307678400
7668,1237,28,1,1307678400
7669,1117,28,1,1307851200
7670,2604,28,1,1307505600
7671,408,28,1,1307505600
7672,1449,28,1,1307419200
7673,2029,28,1,1307332800
7674,675,28,1,1307332800
7675,580,28,1,1307332800
7676,2585,28,1,1307332800
7677,50,28,1,1307332800
7678,514,28,1,1307332800
7679,1007,28,1,1307246400
7680,28,314,10,1308974400
7681,28,195,10,1307505600
7682,28,37,5,1309233600
7683,28,130,5,1334721600
7684,28,1455,3,1307592000
7685,28,406,3,1307764800
7686,28,7564,3,1307592000
7687,28,1674,3,1307419200
7688,28,1255,3,1307678400
7689,28,102,3,1307505600
7690,28,7328,2,1310097600
7691,28,327,2,1307937600
7692,28,670,2,1307678400
7693,28,1117,2,1307937600
7694,28,1450,2,1307764800
7695,28,275,2,1307678400
7696,28,2028,2,1307678400
7697,28,2031,2,1307678400
7698,28,2022,2,1307246400
7699,28,489,1,1342843200
7700,28,80,1,1336795200
7701,28,955,1,1334808000
7702,28,485,1,1327467600
7703,28,132,1,1308888000
7704,28,2064,1,1307937600
7705,28,931,1,1307764800
7706,28,857,1,1307764800
7707,28,89,1,1307678400
7708,28,1249,1,1307678400
7709,28,2602,1,1307592000
7710,28,2604,1,1307505600
7711,28,76,1,1307505600
7712,28,408,1,1307505600
7713,28,1449,1,1307419200
7714,28,2029,1,1307332800
7715,28,675,1,1307332800
7716,28,580,1,1307332800
7717,28,2585,1,1307332800
7718,28,50,1,1307332800
7719,28,514,1,1307332800
7720,28,7394,1,1307246400
7721,28,726,1,1307246400
7722,28,1007,1,1307246400
7723,28,7561,-10,1309233600
7724,208,29,5,1374120000
7725,178,29,5,1358744400
7726,125,29,4,1417064400
7727,207,29,4,1390798800
7728,34,29,4,1394942400
7729,242,29,4,1374379200
7730,123,29,4,1360299600
7731,124,29,4,1358053200
7732,43,29,4,1376712000
7733,177,29,4,1349064000
7734,2385,29,3,1376625600
7735,83,29,3,1364875200
7736,32,29,3,1387515600
7737,85,29,3,1419483600
7738,106,29,3,1342670400
7739,249,29,2,1418187600
7740,280,29,2,1397016000
7741,222,29,2,1392872400
7742,155,29,2,1377144000
7743,158,29,2,1376971200
7744,491,29,2,1408680000
7745,201,29,2,1366948800
7746,102,29,2,1365566400
7747,1188,29,2,1365307200
7748,111,29,2,1360990800
7749,95,29,2,1373342400
7750,684,29,2,1355979600
7751,228,29,2,1354078800
7752,747,29,2,1349064000
7753,116,29,2,1375761600
7754,1046,29,2,1347681600
7755,122,29,2,1346990400
7756,319,29,2,1346126400
7757,411,29,2,1347940800
7758,110,29,2,1339041600
7759,360,29,2,1344571200
7760,58,29,1,1403496000
7761,88,29,1,1399348800
7762,526,29,1,1392872400
7763,173,29,1,1386738000
7764,496,29,1,1385096400
7765,983,29,1,1376884800
7766,981,29,1,1376539200
7767,3264,29,1,1372737600
7768,174,29,1,1367467200
7769,509,29,1,1367121600
7770,7595,29,1,1365480000
7771,63,29,1,1365307200
7772,1797,29,1,1362805200
7773,1159,29,1,1362286800
7774,373,29,1,1362114000
7775,33,29,1,1359608400
7776,278,29,1,1359090000
7777,1056,29,1,1356757200
7778,885,29,1,1356757200
7779,53,29,1,1356066000
7780,113,29,1,1354942800
7781,287,29,1,1354424400
7782,5342,29,1,1351396800
7783,89,29,1,1349496000
7784,154,29,1,1349323200
7785,1794,29,1,1349323200
7786,7512,29,1,1349150400
7787,787,29,1,1348804800
7788,136,29,1,1347681600
7789,7426,29,1,1347681600
7790,960,29,1,1347508800
7791,614,29,1,1347249600
7792,205,29,1,1343966400
7793,142,29,1,1343275200
7794,1149,29,1,1335499200
7795,135,29,1,1334980800
7796,29,242,5,1374379200
7797,29,208,5,1375675200
7798,29,83,4,1359262800
7799,29,43,4,1376712000
7800,29,123,3,1360299600
7801,29,124,3,1354856400
7802,29,222,2,1392872400
7803,29,32,2,1382068800
7804,29,155,2,1377144000
7805,29,2385,2,1376625600
7806,29,1188,2,1365307200
7807,29,278,2,1359090000
7808,29,684,2,1355979600
7809,29,228,2,1354078800
7810,29,747,2,1348977600
7811,29,178,2,1347940800
7812,29,116,2,1375761600
7813,29,122,2,1346904000
7814,29,411,2,1347854400
7815,29,496,1,1385096400
7816,29,207,1,1382760000
7817,29,158,1,1376971200
7818,29,983,1,1376884800
7819,29,981,1,1376539200
7820,29,3264,1,1372737600
7821,29,174,1,1367467200
7822,29,509,1,1367121600
7823,29,201,1,1366948800
7824,29,102,1,1365566400
7825,29,7595,1,1365480000
7826,29,373,1,1362114000
7827,29,111,1,1360990800
7828,29,33,1,1359608400
7829,29,1056,1,1356757200
7830,29,885,1,1356757200
7831,29,95,1,1356325200
7832,29,113,1,1354942800
7833,29,287,1,1354424400
7834,29,89,1,1349496000
7835,29,1794,1,1349323200
7836,29,7512,1,1349150400
7837,29,787,1,1348804800
7838,29,136,1,1347681600
7839,29,7426,1,1347681600
7840,29,1046,1,1347681600
7841,29,960,1,1347508800
7842,29,614,1,1347249600
7843,29,319,1,1346126400
7844,29,205,1,1343966400
7845,29,85,1,1343707200
7846,29,142,1,1343275200
7847,29,110,1,1339041600
7848,29,360,1,1336017600
7849,29,1149,1,1335499200
7850,29,177,-4,1380772800
7851,244,30,10,1364270400
7852,124,30,6,1357794000
7853,308,30,5,1372824000
7854,572,30,5,1368417600
7855,320,30,5,1357880400
7856,172,30,5,1357707600
7857,319,30,5,1348804800
7858,1195,30,4,1390107600
7859,1517,30,4,1343966400
7860,7380,30,3,1373947200
7861,111,30,3,1402113600
7862,7595,30,3,1361163600
7863,116,30,3,1351656000
7864,5342,30,3,1358571600
7865,114,30,2,1397361600
7866,1589,30,2,1390194000
7867,1197,30,2,1385182800
7868,1043,30,2,1384837200
7869,882,30,2,1367380800
7870,1063,30,2,1367294400
7871,56,30,2,1357880400
7872,112,30,2,1354510800
7873,2256,30,2,1350792000
7874,197,30,2,1360645200
7875,266,30,2,1353560400
7876,487,30,2,1344225600
7877,689,30,2,1343793600
7878,412,30,2,1343188800
7879,42,30,2,1345176000
7880,58,30,1,1407643200
7881,179,30,1,1402027200
7882,173,30,1,1400558400
7883,96,30,1,1400126400
7884,7516,30,1,1383627600
7885,1421,30,1,1383278400
7886,123,30,1,1383973200
7887,1691,30,1,1371009600
7888,345,30,1,1370491200
7889,757,30,1,1367294400
7890,3191,30,1,1365480000
7891,3164,30,1,1363924800
7892,207,30,1,1363924800
7893,1840,30,1,1363579200
7894,1184,30,1,1363320000
7895,1552,30,1,1362891600
7896,431,30,1,1362373200
7897,1059,30,1,1361941200
7898,1732,30,1,1361163600
7899,296,30,1,1359867600
7900,227,30,1,1359176400
7901,103,30,1,1357707600
7902,1540,30,1,1357362000
7903,703,30,1,1357275600
7904,3100,30,1,1356757200
7905,748,30,1,1356152400
7906,3080,30,1,1354683600
7907,1346,30,1,1353474000
7908,1796,30,1,1353301200
7909,36,30,1,1352955600
7910,1342,30,1,1352001600
7911,750,30,1,1350532800
7912,627,30,1,1350100800
7913,136,30,1,1349841600
7914,162,30,1,1349323200
7915,964,30,1,1349236800
7916,198,30,1,1348718400
7917,523,30,1,1348718400
7918,177,30,1,1348632000
7919,1513,30,1,1348632000
7920,370,30,1,1347336000
7921,876,30,1,1346904000
7922,278,30,1,1346385600
7923,43,30,1,1345694400
7924,2970,30,1,1345435200
7925,1336,30,1,1345348800
7926,686,30,1,1344830400
7927,456,30,1,1344744000
7928,2972,30,1,1343448000
7929,33,30,1,1343102400
7930,90,30,1,1342929600
7931,145,30,1,1342238400
7932,30,188,10,1357534800
7933,30,95,10,1357534800
7934,30,345,10,1357534800
7935,30,308,8,1372824000
7936,30,320,5,1357880400
7937,30,172,5,1357707600
7938,30,319,5,1351051200
7939,30,572,4,1368417600
7940,30,318,3,1386392400
7941,30,1197,3,1385182800
7942,30,124,3,1351656000
7943,30,116,3,1351656000
7944,30,197,3,1360645200
7945,30,245,2,1415509200
7946,30,1195,2,1390107600
7947,30,597,2,1358571600
7948,30,56,2,1357880400
7949,30,750,2,1350532800
7950,30,112,2,1354510800
7951,30,2256,2,1350792000
7952,30,145,2,1348545600
7953,30,278,2,1346385600
7954,30,266,2,1367899200
7955,30,5342,2,1344657600
7956,30,487,2,1344657600
7957,30,689,2,1343707200
7958,30,42,2,1345176000
7959,30,47,1,1409112000
7960,30,173,1,1400558400
7961,30,1589,1,1390194000
7962,30,1043,1,1384837200
7963,30,7516,1,1383627600
7964,30,1421,1,1383278400
7965,30,123,1,1383973200
7966,30,31,1,1380945600
7967,30,111,1,1380945600
7968,30,82,1,1378526400
7969,30,1691,1,1371009600
7970,30,757,1,1389675600
7971,30,1063,1,1367294400
7972,30,3191,1,1365480000
7973,30,114,1,1364443200
7974,30,244,1,1364356800
7975,30,3164,1,1363924800
7976,30,207,1,1363924800
7977,30,1840,1,1363579200
7978,30,1184,1,1363320000
7979,30,1552,1,1362891600
7980,30,431,1,1362373200
7981,30,1059,1,1361941200
7982,30,1732,1,1361163600
7983,30,643,1,1358830800
7984,30,103,1,1357707600
7985,30,1540,1,1357362000
7986,30,703,1,1357275600
7987,30,5679,1,1357189200
7988,30,3100,1,1356757200
7989,30,32,1,1356757200
7990,30,748,1,1356152400
7991,30,3080,1,1354683600
7992,30,53,1,1353819600
7993,30,1346,1,1353474000
7994,30,1796,1,1353301200
7995,30,36,1,1352955600
7996,30,1342,1,1352001600
7997,30,882,1,1351483200
7998,30,228,1,1351051200
7999,30,627,1,1350100800
8000,30,136,1,1349841600
8001,30,162,1,1349323200
8002,30,964,1,1349236800
8003,30,198,1,1348718400
8004,30,523,1,1348718400
8005,30,1513,1,1348632000
8006,30,370,1,1347336000
8007,30,876,1,1346904000
8008,30,43,1,1345694400
8009,30,41,1,1345694400
8010,30,2970,1,1345435200
8011,30,1336,1,1345348800
8012,30,159,1,1344916800
8013,30,456,1,1344744000
8014,30,2972,1,1344657600
8015,30,412,1,1344657600
8016,30,33,1,1344657600
8017,30,90,1,1344657600
8018,30,7558,-1,1384837200
8019,30,686,-1,1347336000
8020,30,1517,-1,1345176000
8021,30,7391,-5,1382068800
8022,30,7380,-5,1381723200
8023,30,177,-5,1367121600
8024,30,7595,-6,1368244800
8025,30,7565,-10,1400040000
8026,30,7341,-10,1378872000
8027,30,7421,-10,1377835200
8028,30,623,-10,1375416000
8029,30,7579,-10,1369972800
8030,30,314,-10,1369800000
8031,30,7432,-10,1368936000
8032,30,1103,-10,1368417600
8033,30,256,-10,1368417600
8034,30,142,-10,1368331200
8035,30,285,-10,1368244800
8036,30,119,-10,1368158400
8037,30,7600,-10,1364961600
8038,30,7604,-10,1364184000
8039,30,296,-10,1408766400
8040,30,7603,-10,1359003600
8041,30,5533,-10,1348545600
8042,30,7517,-10,1348545600
8043,30,7536,-10,1348545600
8044,92,31,10,1386478800
8045,429,31,9,1386306000
8046,401,31,6,1306814400
8047,105,31,5,1390712400
8048,642,31,5,1350532800
8049,37,31,5,1292734800
8050,174,31,4,1376193600
8051,185,31,3,1380600000
8052,36,31,3,1377748800
8053,1134,31,3,1337486400
8054,47,31,3,1333080000
8055,45,31,3,1306900800
8056,87,31,2,1413864000
8057,85,31,2,1410840000
8058,412,31,2,1386306000
8059,59,31,2,1374033600
8060,154,31,2,1369022400
8061,95,31,2,1357621200
8062,7590,31,2,1349841600
8063,962,31,2,1348027200
8064,1040,31,2,1344657600
8065,146,31,2,1356411600
8066,42,31,2,1368849600
8067,131,31,2,1307505600
8068,58,31,1,1403668800
8069,96,31,1,1401595200
8070,286,31,1,1384923600
8071,49,31,1,1376539200
8072,136,31,1,1369022400
8073,1569,31,1,1367812800
8074,250,31,1,1358312400
8075,345,31,1,1357016400
8076,700,31,1,1351224000
8077,166,31,1,1348372800
8078,2977,31,1,1345262400
8079,278,31,1,1343534400
8080,97,31,1,1341633600
8081,137,31,1,1340510400
8082,306,31,1,1338955200
8083,319,31,1,1338264000
8084,177,31,1,1337400000
8085,219,31,1,1336708800
8086,1146,31,1,1333166400
8087,161,31,1,1332993600
8088,1736,31,1,1325307600
8089,779,31,1,1306382400
8090,140,31,1,1306296000
8091,108,31,1,1305086400
8092,109,31,1,1304827200
8093,566,31,1,1304222400
8094,379,31,1,1297141200
8095,2336,31,-1,1432872000
8096,82,31,-1,1407297600
8097,222,31,-1,1405828800
8098,31,188,7,1374206400
8099,31,105,5,1386565200
8100,31,429,5,1379476800
8101,31,45,5,1351051200
8102,31,59,3,1374033600
8103,31,92,3,1386651600
8104,31,47,3,1344830400
8105,31,401,3,1343880000
8106,31,36,2,1379563200
8107,31,136,2,1369022400
8108,31,174,2,1368072000
8109,31,154,2,1369022400
8110,31,642,2,1351051200
8111,31,42,2,1368849600
8112,31,779,2,1306987200
8113,31,65,2,1305864000
8114,31,37,2,1293771600
8115,31,96,1,1401595200
8116,31,286,1,1384923600
8117,31,1569,1,1367812800
8118,31,95,1,1358658000
8119,31,250,1,1358312400
8120,31,345,1,1357016400
8121,31,700,1,1351224000
8122,31,7590,1,1349841600
8123,31,962,1,1348027200
8124,31,2977,1,1345262400
8125,31,1040,1,1344657600
8126,31,219,1,1336708800
8127,31,1134,1,1336536000
8128,31,1146,1,1333166400
8129,31,146,1,1356325200
8130,31,161,1,1332993600
8131,31,140,1,1306296000
8132,31,109,1,1304827200
8133,31,566,1,1304222400
8134,31,379,1,1296795600
8135,31,177,-10,1374206400
8136,43,32,10,1343707200
8137,124,32,9,1355720400
8138,177,32,7,1357880400
8139,105,32,5,1391144400
8140,2389,32,5,1378958400
8141,36,32,5,1380513600
8142,90,32,4,1355979600
8143,201,32,4,1341806400
8144,58,32,3,1395460800
8145,88,32,3,1385442000
8146,34,32,3,1380081600
8147,166,32,3,1359522000
8148,214,32,3,1350273600
8149,1506,32,3,1342411200
8150,52,32,3,1341806400
8151,67,32,3,1345435200
8152,796,32,3,1327726800
8153,173,32,2,1392267600
8154,219,32,2,1380254400
8155,49,32,2,1380168000
8156,107,32,2,1363752000
8157,696,32,2,1346990400
8158,203,32,2,1346299200
8159,185,32,2,1380600000
8160,102,32,2,1338868800
8161,521,32,2,1338436800
8162,798,32,2,1330059600
8163,118,32,1,1412481600
8164,191,32,1,1395201600
8165,245,32,1,1393563600
8166,163,32,1,1393563600
8167,2365,32,1,1391576400
8168,73,32,1,1389589200
8169,40,32,1,1387688400
8170,154,32,1,1384405200
8171,3312,32,1,1382846400
8172,237,32,1,1382500800
8173,287,32,1,1372824000
8174,1064,32,1,1366516800
8175,307,32,1,1365652800
8176,95,32,1,1365048000
8177,1536,32,1,1354683600
8178,190,32,1,1354338000
8179,142,32,1,1350964800
8180,2244,32,1,1349409600
8181,178,32,1,1348113600
8182,66,32,1,1346817600
8183,136,32,1,1346212800
8184,103,32,1,1342411200
8185,371,32,1,1341892800
8186,265,32,1,1338868800
8187,393,32,1,1338782400
8188,70,32,1,1338523200
8189,7442,32,1,1338264000
8190,1774,32,1,1337832000
8191,7411,32,1,1337832000
8192,257,32,1,1337140800
8193,485,32,1,1327294800
8194,32,43,10,1343707200
8195,32,173,5,1392267600
8196,32,105,5,1391144400
8197,32,124,5,1356757200
8198,32,36,4,1391662800
8199,32,214,4,1355288400
8200,32,90,4,1355979600
8201,32,201,4,1341806400
8202,32,58,3,1395547200
8203,32,88,3,1385442000
8204,32,166,3,1359522000
8205,32,1506,3,1342411200
8206,32,52,3,1341806400
8207,32,67,3,1345435200
8208,32,2365,2,1391144400
8209,32,34,2,1404878400
8210,32,49,2,1380168000
8211,32,107,2,1363752000
8212,32,142,2,1355202000
8213,32,203,2,1346299200
8214,32,521,2,1338436800
8215,32,118,1,1412481600
8216,32,191,1,1395201600
8217,32,163,1,1393563600
8218,32,245,1,1393390800
8219,32,40,1,1387688400
8220,32,59,1,1386133200
8221,32,154,1,1384405200
8222,32,3312,1,1382846400
8223,32,366,1,1382587200
8224,32,237,1,1382500800
8225,32,219,1,1380772800
8226,32,73,1,1389589200
8227,32,287,1,1372824000
8228,32,1064,1,1366689600
8229,32,307,1,1365652800
8230,32,941,1,1364270400
8231,32,190,1,1354338000
8232,32,672,1,1349928000
8233,32,2244,1,1349409600
8234,32,178,1,1347940800
8235,32,696,1,1346817600
8236,32,66,1,1346817600
8237,32,136,1,1346212800
8238,32,185,1,1344830400
8239,32,103,1,1342411200
8240,32,371,1,1341892800
8241,32,102,1,1338868800
8242,32,265,1,1338868800
8243,32,393,1,1338782400
8244,32,70,1,1338523200
8245,32,7442,1,1338264000
8246,32,1774,1,1337832000
8247,32,7411,1,1337832000
8248,32,2134,1,1337745600
8249,32,257,1,1337140800
8250,32,2132,1,1327294800
8251,32,485,1,1327294800
8252,32,177,-1,1372824000
8253,32,7583,-1,1339387200
8254,32,798,-1,1337227200
8255,32,796,-1,1339387200
8256,253,33,10,1312516800
8257,1283,33,5,1318651200
8258,177,33,4,1350187200
8259,431,33,3,1362718800
8260,95,33,3,1385614800
8261,1513,33,3,1348545600
8262,487,33,3,1340769600
8263,7499,33,3,1331784000
8264,105,33,2,1385096400
8265,649,33,2,1385701200
8266,115,33,2,1384405200
8267,7398,33,2,1381204800
8268,199,33,2,1356757200
8269,43,33,2,1350792000
8270,136,33,2,1385960400
8271,1796,33,2,1348804800
8272,350,33,2,1336104000
8273,204,33,2,1332129600
8274,2878,33,2,1332129600
8275,1144,33,2,1332129600
8276,629,33,2,1317614400
8277,2122,33,2,1315886400
8278,1280,33,2,1316664000
8279,183,33,2,1307160000
8280,111,33,1,1410667200
8281,824,33,1,1408161600
8282,58,33,1,1392354000
8283,2968,33,1,1386997200
8284,974,33,1,1385874000
8285,81,33,1,1385701200
8286,326,33,1,1384750800
8287,290,33,1,1384750800
8288,1882,33,1,1384750800
8289,1191,33,1,1384405200
8290,87,33,1,1382500800
8291,376,33,1,1382068800
8292,34,33,1,1379822400
8293,7341,33,1,1372737600
8294,459,33,1,1369195200
8295,208,33,1,1369022400
8296,88,33,1,1371009600
8297,641,33,1,1362459600
8298,244,33,1,1362373200
8299,971,33,1,1361250000
8300,71,33,1,1359608400
8301,703,33,1,1359349200
8302,1833,33,1,1359262800
8303,7428,33,1,1351310400
8304,112,33,1,1350187200
8305,228,33,1,1350014400
8306,7513,33,1,1347508800
8307,2252,33,1,1347422400
8308,1788,33,1,1346990400
8309,1166,33,1,1346990400
8310,960,33,1,1346990400
8311,320,33,1,1345176000
8312,137,33,1,1345176000
8313,295,33,1,1343275200
8314,587,33,1,1343275200
8315,154,33,1,1342152000
8316,553,33,1,1341720000
8317,623,33,1,1340683200
8318,1038,33,1,1340164800
8319,503,33,1,1339300800
8320,2932,33,1,1337745600
8321,550,33,1,1335499200
8322,1762,33,1,1335067200
8323,1502,33,1,1335067200
8324,1760,33,1,1335067200
8325,370,33,1,1334116800
8326,739,33,1,1332129600
8327,1314,33,1,1332129600
8328,1137,33,1,1331870400
8329,635,33,1,1331784000
8330,255,33,1,1331784000
8331,482,33,1,1331442000
8332,69,33,1,1328072400
8333,65,33,1,1327381200
8334,70,33,1,1325653200
8335,2150,33,1,1323666000
8336,2809,33,1,1323406800
8337,146,33,1,1322629200
8338,1139,33,1,1321938000
8339,305,33,1,1320987600
8340,1136,33,1,1318564800
8341,735,33,1,1317787200
8342,42,33,1,1316404800
8343,7372,33,1,1315886400
8344,1476,33,1,1314936000
8345,544,33,1,1314849600
8346,841,33,1,1313467200
8347,77,33,1,1312689600
8348,1130,33,1,1310011200
8349,48,33,1,1309924800
8350,408,33,1,1309492800
8351,312,33,1,1308369600
8352,2007,33,1,1307678400
8353,167,33,1,1307505600
8354,2596,33,1,1307505600
8355,540,33,1,1307332800
8356,404,33,1,1305259200
8357,33,34,3,1380168000
8358,33,177,3,1350187200
8359,33,487,3,1340769600
8360,33,629,3,1318392000
8361,33,1280,3,1317096000
8362,33,111,2,1410667200
8363,33,105,2,1385096400
8364,33,649,2,1384837200
8365,33,115,2,1384405200
8366,33,88,2,1365566400
8367,33,431,2,1362718800
8368,33,971,2,1362459600
8369,33,199,2,1356757200
8370,33,112,2,1350187200
8371,33,43,2,1350792000
8372,33,95,2,1361250000
8373,33,136,2,1385960400
8374,33,41,2,1345176000
8375,33,1513,2,1347940800
8376,33,350,2,1336104000
8377,33,7565,2,1333684800
8378,33,305,2,1320987600
8379,33,42,2,1316404800
8380,33,1283,2,1318651200
8381,33,77,2,1312689600
8382,33,253,2,1312516800
8383,33,408,2,1309492800
8384,33,312,2,1308369600
8385,33,540,2,1307332800
8386,33,183,2,1307160000
8387,33,58,1,1392354000
8388,33,362,1,1389070800
8389,33,2968,1,1386997200
8390,33,974,1,1385874000
8391,33,125,1,1385701200
8392,33,81,1,1385701200
8393,33,3322,1,1384923600
8394,33,326,1,1384750800
8395,33,290,1,1384750800
8396,33,1882,1,1384750800
8397,33,1191,1,1384405200
8398,33,87,1,1382500800
8399,33,376,1,1382068800
8400,33,7398,1,1381204800
8401,33,7341,1,1372737600
8402,33,459,1,1369195200
8403,33,208,1,1368504000
8404,33,641,1,1362459600
8405,33,244,1,1362373200
8406,33,71,1,1359608400
8407,33,703,1,1359349200
8408,33,1833,1,1359262800
8409,33,1349,1,1354165200
